epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
373,0.404652,102.2119,252.59,0.376304,0.445511,0.083616,0.095282,27.8407,0.8733,0.234494,0.915866,0.962958,27.8407,26.32,9.96
374,0.415224,105.6809,254.52,0.361283,0.441975,0.089965,0.108093,29.1804,0.8711,0.197137,0.907183,0.980972,29.1804,28.93,8.00
375,0.420878,106.6936,253.50,0.399879,0.509975,0.084564,0.106709,27.3985,0.8701,0.243423,0.934096,0.983390,27.3985,28.33,7.78
376,0.428397,106.6251,248.89,0.307621,0.501180,0.083576,0.108884,29.9858,0.8904,0.232228,0.904109,0.957239,29.9858,24.49,6.46
377,0.426597,107.8860,252.90,0.409860,0.501372,0.078870,0.099380,26.1343,0.8254,0.246765,0.934629,0.969251,26.1343,24.86,10.52
378,0.396685,106.0587,267.36,0.399863,0.565818,0.086828,0.105752,25.3061,0.8751,0.230862,0.923746,0.966936,25.3061,23.31,7.13
379,0.401500,102.2531,254.68,0.381297,0.457031,0.088934,0.113028,27.5581,0.8945,0.222528,0.923079,0.962849,27.5581,27.91,8.92
380,0.405571,100.6919,248.27,0.370865,0.563143,0.087029,0.102258,29.0150,0.8959,0.228329,0.922832,0.964867,29.0150,25.44,9.36
381,0.422278,115.7312,274.06,0.335561,0.440323,0.088424,0.097136,26.0954,0.8527,0.231167,0.913676,0.976129,26.0954,28.83,5.56
382,0.426147,113.1696,265.56,0.418278,0.542612,0.089611,0.102220,28.0928,0.8827,0.200443,0.912340,0.975475,28.0928,26.05,8.84
383,0.428083,107.2163,250.46,0.391890,0.456455,0.087262,0.108099,27.6776,0.8629,0.217350,0.928318,0.946221,27.6776,28.99,8.15
384,0.415116,112.9478,272.09,0.349299,0.457650,0.089997,0.108054,27.9486,0.9150,0.195360,0.928653,0.978946,27.9486,27.94,8.92
385,0.437017,111.3890,254.88,0.256998,0.516661,0.085586,0.099142,26.3195,0.8812,0.221278,0.923383,0.989916,26.3195,25.48,8.04
386,0.430823,111.6082,259.06,0.355579,0.536025,0.092886,0.095921,25.3983,0.8649,0.205500,0.921178,0.961867,25.3983,27.67,8.64
387,0.406791,106.4739,261.74,0.320279,0.407977,0.087871,0.108446,25.6217,0.8731,0.229783,0.934562,0.972011,25.6217,25.95,6.62
388,0.410419,105.6498,257.42,0.259664,0.514109,0.084317,0.095429,29.7486,0.8452,0.239033,0.910724,0.960904,29.7486,27.90,8.54
389,0.412710,109.2583,264.73,0.341567,0.416888,0.081423,0.104619,27.5905,0.8501,0.255193,0.928330,0.969334,27.5905,27.72,9.79
390,0.416186,105.0180,252.33,0.402282,0.431296,0.081934,0.096757,29.3651,0.8717,0.278123,0.915817,0.967534,29.3651,25.70,9.35
391,0.400368,105.6590,263.90,0.393210,0.497256,0.088858,0.104911,26.6170,0.8762,0.225010,0.932848,0.979257,26.6170,24.24,7.74
392,0.433405,109.5368,252.74,0.344971,0.580163,0.087891,0.095243,26.3372,0.8747,0.229342,0.915800,0.969036,26.3372,21.36,10.01
393,0.415917,104.9734,252.39,0.415801,0.509213,0.081957,0.098017,27.3548,0.8314,0.258276,0.926679,0.971711,27.3548,26.44,5.04
394,0.420082,106.6326,253.84,0.386393,0.521941,0.085271,0.096306,27.5844,0.8550,0.248842,0.936404,0.974356,27.5844,28.26,8.25
395,0.422995,111.6423,263.93,0.410483,0.537867,0.086539,0.108876,28.1661,0.8564,0.218277,0.932232,0.976038,28.1661,23.51,7.87
396,0.435985,111.1161,254.86,0.296110,0.428968,0.082423,0.106971,27.9381,0.8840,0.240565,0.908129,0.981831,27.9381,25.62,8.23
397,0.430887,108.3499,251.46,0.363236,0.453614,0.082206,0.108335,30.5846,0.8949,0.240959,0.920727,0.982130,30.5846,26.94,6.11
398,0.429235,107.3094,250.00,0.365687,0.618920,0.084805,0.096113,30.2555,0.9173,0.230242,0.933305,0.994870,30.2555,27.40,8.05
399,0.424024,108.3814,255.60,0.300850,0.437175,0.081823,0.096791,29.1546,0.8812,0.255846,0.941441,0.974025,29.1546,23.63,9.37
400,0.425595,112.7144,264.84,0.386207,0.458162,0.086440,0.099891,27.0773,0.8540,0.254036,0.925363,0.976312,27.0773,25.92,7.59
401,0.419866,104.9528,249.97,0.402418,0.513709,0.086516,0.111089,29.2109,0.8792,0.195825,0.919201,0.971680,29.2109,28.74,7.49
402,0.424719,112.5557,265.01,0.359327,0.443998,0.085803,0.105312,26.6853,0.8710,0.246222,0.915845,0.982920,26.6853,27.45,8.11
403,0.384841,101.5746,263.94,0.347781,0.433723,0.089994,0.114373,26.4873,0.9034,0.226996,0.898294,0.974797,26.4873,27.97,8.40
404,0.395676,101.0761,255.45,0.317893,0.435821,0.086953,0.110077,28.4907,0.8472,0.205130,0.912177,0.984570,28.4907,26.15,6.49
405,0.418198,111.2274,265.97,0.372191,0.513977,0.079702,0.095581,27.6615,0.8767,0.276828,0.937624,0.984658,27.6615,23.46,8.13
406,0.428114,110.2574,257.54,0.307865,0.529565,0.082929,0.102171,27.7954,0.8789,0.229384,0.925262,0.975274,27.7954,27.79,7.69
407,0.432782,109.2199,252.37,0.400099,0.480302,0.084040,0.096646,29.4310,0.9077,0.276467,0.922611,0.973115,29.4310,23.07,8.39
408,0.436906,116.1074,265.75,0.384539,0.449731,0.083020,0.090585,27.3545,0.9001,0.234541,0.923935,0.982860,27.3545,22.57,8.14
409,0.430710,109.2840,253.73,0.255168,0.458001,0.081916,0.115362,26.0576,0.8712,0.234878,0.925389,0.973612,26.0576,27.48,7.94
410,0.395273,105.9585,268.06,0.297696,0.454211,0.084055,0.093636,27.6789,0.8448,0.285083,0.924302,0.967137,27.6789,25.23,8.11
411,0.430795,117.1248,271.88,0.434636,0.456281,0.086510,0.112709,27.4019,0.8810,0.201312,0.901864,0.963859,27.4019,27.36,9.32
412,0.435937,104.5286,239.78,0.399743,0.502730,0.079715,0.102308,25.7920,0.8799,0.288243,0.935966,0.962358,25.7920,25.97,6.30
413,0.428804,116.5768,271.87,0.388016,0.558578,0.085981,0.103880,28.9586,0.8831,0.264756,0.924483,0.978629,28.9586,23.77,5.33
414,0.445157,114.5248,257.27,0.416216,0.471968,0.076955,0.094319,26.9475,0.9060,0.258144,0.940452,0.989680,26.9475,27.24,9.12
415,0.428740,110.0922,256.78,0.401934,0.458811,0.087722,0.107998,26.9205,0.8802,0.203890,0.919486,0.968709,26.9205,28.60,10.07
416,0.449040,115.7152,257.69,0.399306,0.545275,0.089604,0.108560,27.2407,0.8889,0.206940,0.910621,0.979305,27.2407,25.91,9.97
417,0.421429,110.2670,261.65,0.387011,0.465278,0.076562,0.097777,28.8610,0.9223,0.266201,0.926718,0.979484,28.8610,22.48,6.54
418,0.425663,113.9637,267.73,0.360270,0.667387,0.083911,0.091802,26.8063,0.8832,0.253071,0.929329,0.993109,26.8063,22.54,6.52
419,0.442256,118.3223,267.54,0.405802,0.528905,0.085064,0.095956,27.1494,0.8754,0.240052,0.933154,0.989902,27.1494,28.31,9.19
420,0.429915,121.6414,282.94,0.395516,0.495576,0.085860,0.101917,29.2342,0.9213,0.243377,0.922130,0.956129,29.2342,25.40,8.49
421,0.441158,121.6689,275.79,0.346033,0.478863,0.087081,0.102161,28.4956,0.8896,0.222169,0.935875,0.975182,28.4956,27.89,9.00
422,0.440967,118.4934,268.71,0.342072,0.498975,0.084680,0.098296,28.2107,0.9095,0.240463,0.918445,0.978634,28.2107,27.88,8.56
423,0.438306,116.6626,266.17,0.294577,0.496915,0.087125,0.111729,30.4351,0.8698,0.235440,0.917944,0.974703,30.4351,30.78,6.80
424,0.431496,116.7654,270.61,0.347952,0.522084,0.090263,0.103937,25.1525,0.8552,0.204392,0.914727,0.982917,25.1525,27.11,8.35
425,0.404899,101.8840,251.63,0.380355,0.432741,0.081027,0.101410,29.4564,0.9003,0.272987,0.901582,0.990217,29.4564,31.49,8.95
426,0.418440,112.6891,269.31,0.316341,0.463934,0.076131,0.097676,25.5088,0.8874,0.281892,0.940653,0.964594,25.5088,28.14,9.51
427,0.436559,123.3241,282.49,0.379752,0.507747,0.085855,0.109046,26.5487,0.8760,0.206850,0.914363,0.977343,26.5487,28.01,7.60
428,0.433013,116.5811,269.23,0.365803,0.531909,0.080976,0.096815,27.0973,0.9164,0.230733,0.934021,0.975425,27.0973,26.18,9.14
429,0.442768,123.4348,278.78,0.418392,0.472416,0.083285,0.101019,26.2344,0.8544,0.238616,0.911667,0.976562,26.2344,31.50,8.99
430,0.404205,108.0900,267.41,0.223959,0.439944,0.083247,0.092664,27.6213,0.8925,0.271133,0.927603,0.959767,27.6213,26.34,8.48
431,0.415544,111.4171,268.12,0.404465,0.453919,0.082477,0.095527,27.4453,0.9052,0.246337,0.913420,0.984733,27.4453,28.51,6.58
432,0.420203,115.2875,274.36,0.374371,0.447227,0.082488,0.097758,27.0405,0.8964,0.272795,0.929716,0.958640,27.0405,23.47,9.25
433,0.408149,115.4239,282.80,0.379685,0.417836,0.085338,0.100438,26.9223,0.8677,0.232888,0.930411,0.971475,26.9223,30.02,9.37
434,0.446983,121.9454,272.82,0.383168,0.608183,0.082223,0.101733,29.2563,0.8972,0.227058,0.919840,0.964948,29.2563,24.01,9.74
435,0.433030,107.7196,248.76,0.398417,0.457099,0.089623,0.104735,29.0881,0.8539,0.215547,0.903006,0.974897,29.0881,28.72,9.08
436,0.429144,117.9745,274.91,0.356666,0.513531,0.080602,0.091909,27.2492,0.8748,0.250789,0.915063,0.990031,27.2492,27.57,8.46
437,0.455913,119.7772,262.72,0.424164,0.533397,0.084698,0.103716,27.3868,0.9298,0.239868,0.921298,0.982876,27.3868,26.73,8.16
438,0.445566,118.4566,265.86,0.443373,0.546622,0.080937,0.097742,29.6108,0.9173,0.259039,0.907163,0.987135,29.6108,23.15,6.12
439,0.419977,104.2481,248.22,0.390938,0.463776,0.087303,0.099234,29.4499,0.8852,0.234126,0.934945,0.991418,29.4499,30.78,8.66
440,0.426641,110.7492,259.58,0.379080,0.525413,0.083322,0.095306,24.7834,0.9226,0.243821,0.926661,0.995503,24.7834,26.68,5.49
441,0.467825,127.8626,273.31,0.442624,0.502325,0.082753,0.095193,27.3509,0.8865,0.247347,0.902915,0.978546,27.3509,23.67,9.42
442,0.394970,100.4750,254.39,0.290438,0.491968,0.087671,0.103033,25.1665,0.9032,0.219371,0.919611,0.959896,25.1665,28.44,7.86
443,0.412023,111.3746,270.31,0.385632,0.460781,0.090857,0.103680,26.6540,0.9119,0.222326,0.919278,0.986470,26.6540,23.81,7.93
444,0.457218,119.1279,260.55,0.434405,0.538451,0.085008,0.101294,27.1411,0.8531,0.258049,0.915350,0.968420,27.1411,23.38,9.64
445,0.449592,119.7988,266.46,0.362264,0.571012,0.084376,0.096602,27.5573,0.8839,0.248371,0.932508,0.976571,27.5573,27.25,8.46
446,0.439204,114.8472,261.49,0.323116,0.476410,0.084543,0.107386,26.7815,0.9228,0.243836,0.909683,0.969322,26.7815,27.78,6.23
447,0.464903,125.2925,269.50,0.461538,0.496771,0.088553,0.104186,25.3707,0.8869,0.220805,0.930099,0.986382,25.3707,26.79,7.42
448,0.430051,112.5908,261.81,0.332937,0.446479,0.079575,0.090233,27.8321,0.9039,0.270758,0.918454,0.982297,27.8321,27.36,7.75
449,0.453619,128.6763,283.67,0.422083,0.511473,0.083113,0.111183,29.2993,0.8804,0.256030,0.899042,0.983690,29.2993,27.76,9.74
450,0.430626,121.6535,282.50,0.404468,0.464707,0.082171,0.095766,27.3416,0.8847,0.226555,0.915931,0.964443,27.3416,23.75,5.78
451,0.453730,128.3628,282.91,0.415151,0.458630,0.083562,0.103599,26.5045,0.8652,0.201953,0.924578,0.989704,26.5045,27.84,8.06
452,0.420371,116.7158,277.65,0.318777,0.464179,0.089258,0.111362,26.5336,0.8822,0.208123,0.915782,0.977832,26.5336,27.82,8.65
453,0.434402,110.0698,253.38,0.408851,0.439615,0.084336,0.101922,27.7090,0.8869,0.215048,0.905228,0.986501,27.7090,31.13,7.41
454,0.446748,120.1085,268.85,0.409721,0.475422,0.084486,0.094355,25.6976,0.9153,0.247509,0.920885,0.977418,25.6976,22.70,4.81
455,0.447691,127.3642,284.49,0.424985,0.560635,0.085070,0.104014,28.5232,0.8713,0.235707,0.923313,0.975219,28.5232,18.20,8.19
456,0.426714,115.7088,271.16,0.387720,0.431578,0.083793,0.114070,27.9753,0.9071,0.224898,0.933153,0.981112,27.9753,28.45,6.43
457,0.432034,116.7814,270.31,0.418276,0.471995,0.088521,0.111072,29.6366,0.8658,0.246212,0.906128,0.984381,29.6366,31.41,9.14
458,0.446433,115.3490,258.38,0.437234,0.501622,0.080653,0.098913,28.2961,0.8723,0.268382,0.943798,0.976472,28.2961,27.15,9.18
459,0.460864,123.1927,267.31,0.407675,0.467452,0.081933,0.092459,25.5503,0.8723,0.297593,0.931869,0.976508,25.5503,29.53,7.42
460,0.430438,117.5839,273.17,0.417176,0.493792,0.084312,0.096717,28.4569,0.8917,0.238913,0.937709,0.984183,28.4569,26.07,8.74
461,0.445834,127.2487,285.42,0.262478,0.464919,0.084499,0.107185,28.7618,0.8986,0.261821,0.924886,0.974002,28.7618,28.65,8.52
462,0.438455,119.6984,273.00,0.381569,0.485114,0.080667,0.094092,27.5509,0.9071,0.268302,0.935133,0.973534,27.5509,25.90,8.01
463,0.446478,118.0795,264.47,0.418422,0.489725,0.094617,0.108367,28.3620,0.8948,0.189654,0.904038,0.979639,28.3620,27.45,6.77
464,0.440036,118.5258,269.35,0.343597,0.482094,0.081883,0.099708,27.6190,0.8943,0.257778,0.922464,0.987125,27.6190,22.83,7.23
465,0.458048,131.1934,286.42,0.421657,0.467082,0.083543,0.100635,27.8099,0.9482,0.285749,0.941193,0.981317,27.8099,29.36,8.53
466,0.408843,104.8859,256.54,0.331299,0.421358,0.082384,0.095822,27.3114,0.8860,0.259399,0.922760,0.983541,27.3114,23.45,6.64
467,0.463252,118.0796,254.89,0.457811,0.621271,0.080375,0.104039,28.5973,0.9044,0.249013,0.931156,0.989777,28.5973,23.50,6.64
468,0.448193,122.1895,272.63,0.448925,0.490166,0.086228,0.099600,25.7141,0.9181,0.264346,0.927165,0.976829,25.7141,22.56,6.20
469,0.461683,126.2275,273.41,0.308933,0.467291,0.080134,0.099924,25.0761,0.9022,0.270068,0.922514,0.984922,25.0761,24.23,9.33
470,0.430521,120.6481,280.24,0.402181,0.522377,0.086956,0.095235,26.8330,0.8822,0.261821,0.917595,0.974460,26.8330,22.46,8.90
471,0.432457,115.3651,266.77,0.396696,0.469293,0.076117,0.088880,28.1169,0.9198,0.305653,0.940032,0.972339,28.1169,24.72,8.58
472,0.424372,120.1216,283.06,0.410374,0.445388,0.077955,0.097177,26.5403,0.9052,0.283422,0.922889,0.981068,26.5403,31.26,8.09
473,0.435299,118.4681,272.15,0.427255,0.513852,0.083619,0.092556,24.0526,0.8922,0.271356,0.930494,0.977949,24.0526,23.81,6.65
474,0.454595,123.6565,272.01,0.297799,0.478218,0.086005,0.101199,26.3891,0.8970,0.231164,0.921021,0.989643,26.3891,29.19,6.94
475,0.447604,119.9104,267.89,0.437880,0.484452,0.081653,0.099029,27.6775,0.9105,0.261014,0.916549,0.976054,27.6775,22.20,7.79
476,0.448093,125.1740,279.35,0.398712,0.470150,0.082097,0.095319,26.6605,0.8725,0.244494,0.921779,0.985669,26.6605,25.49,6.19
477,0.440791,116.1301,263.46,0.302763,0.552433,0.080384,0.095142,27.0766,0.9239,0.270939,0.933687,0.976972,27.0766,27.21,5.93
478,0.424193,112.8876,266.12,0.363803,0.508363,0.083841,0.107726,27.9946,0.8672,0.250472,0.908193,0.987210,27.9946,27.02,6.29
479,0.436120,116.8032,267.82,0.427838,0.627123,0.080006,0.098699,27.2243,0.8879,0.278920,0.942213,0.974050,27.2243,25.07,7.72
480,0.457621,123.8053,270.54,0.327954,0.462683,0.078461,0.093315,28.9704,0.9209,0.272939,0.916688,0.965660,28.9704,26.06,8.95
481,0.447104,112.8221,252.34,0.388913,0.460279,0.084314,0.105764,27.1637,0.8722,0.258168,0.919337,0.996209,27.1637,28.65,8.33
482,0.430625,113.4468,263.45,0.414832,0.569678,0.082693,0.104763,28.8512,0.9095,0.243701,0.937353,0.977323,28.8512,28.01,9.16
483,0.431922,116.7268,270.25,0.406458,0.473777,0.079988,0.096383,28.4107,0.9053,0.260777,0.938502,0.977435,28.4107,24.22,6.48
484,0.470524,127.2880,270.52,0.432557,0.537289,0.079289,0.105211,27.1840,0.8922,0.281470,0.921493,0.985882,27.1840,25.41,6.75
485,0.463769,124.9477,269.42,0.440345,0.590173,0.079651,0.097445,27.5376,0.9358,0.270399,0.952691,0.976522,27.5376,27.26,7.90
486,0.443410,127.3836,287.28,0.400817,0.485249,0.084750,0.098898,27.4234,0.8994,0.250544,0.931941,0.968382,27.4234,26.13,7.54
487,0.450446,120.1295,266.69,0.401640,0.556515,0.082573,0.099416,29.5832,0.8920,0.257052,0.920324,0.976708,29.5832,22.63,8.88
488,0.480212,137.0298,285.35,0.382987,0.512476,0.080880,0.098447,27.8392,0.8738,0.267439,0.936314,0.957693,27.8392,26.07,7.60
489,0.451982,121.1072,267.95,0.342827,0.590378,0.083811,0.095210,27.4737,0.9061,0.262282,0.918809,0.995848,27.4737,26.00,6.42
490,0.467176,134.2207,287.30,0.404562,0.468788,0.080580,0.090051,23.8764,0.9313,0.274164,0.919077,0.974185,23.8764,24.47,10.65
491,0.445271,121.3267,272.48,0.390582,0.529719,0.083902,0.089594,29.7243,0.9004,0.260157,0.930715,0.964985,29.7243,24.33,9.32
492,0.446140,120.6829,270.50,0.345857,0.496517,0.080824,0.094439,26.2223,0.8949,0.271253,0.929487,0.986739,26.2223,28.18,6.77
493,0.430672,119.9029,278.41,0.375499,0.538392,0.077759,0.102938,26.2358,0.9100,0.273240,0.921328,0.982924,26.2358,28.19,7.11
494,0.434026,117.9640,271.79,0.414924,0.513799,0.077394,0.096204,27.8339,0.9314,0.277387,0.952103,0.983504,27.8339,28.76,9.93
495,0.463566,121.6602,262.44,0.454165,0.524996,0.082906,0.092520,28.1026,0.8864,0.272691,0.939348,0.982452,28.1026,25.15,7.17
496,0.468949,126.4416,269.63,0.292038,0.528282,0.078891,0.097541,27.0888,0.9056,0.288231,0.926121,0.980895,27.0888,27.82,8.04
497,0.466854,131.6819,282.06,0.413769,0.609061,0.081512,0.105584,29.6573,0.9194,0.288076,0.948543,0.989388,29.6573,33.07,7.30
498,0.447797,123.3864,275.54,0.267392,0.491534,0.079300,0.092252,24.9968,0.9392,0.294193,0.931145,0.990545,24.9968,29.25,8.27
499,0.458021,128.0539,279.58,0.452730,0.485534,0.075918,0.092253,28.7595,0.8632,0.302921,0.918099,1.002006,28.7595,28.19,7.10
500,0.443629,124.4562,280.54,0.416450,0.525796,0.080982,0.095567,25.9454,0.8839,0.287427,0.931747,0.990263,25.9454,28.19,8.20
